id,zip_code,pref_kana,city_kana,section_kana,pref,city,section
78259,6038205,キョウトフ,キョウトシキタク,シチクニシタカナワチョウ,京都府,京都市北区,紫竹西高縄町
78260,6038443,キョウトフ,キョウトシキタク,シチクニシノヤマチョウ,京都府,京都市北区,紫竹西野山町
78261,6038442,キョウトフ,キョウトシキタク,シチクニシノヤマヒガシマチ,京都府,京都市北区,紫竹西野山東町
78262,6038208,キョウトフ,キョウトシキタク,シチクニシモモノモトチョウ,京都府,京都市北区,紫竹西桃ノ本町
78263,6038434,キョウトフ,キョウトシキタク,シチクヒガシクリスチョウ,京都府,京都市北区,紫竹東栗栖町
78264,6038413,キョウトフ,キョウトシキタク,シチクヒガシダイモンチョウ,京都府,京都市北区,紫竹東大門町
78265,6038203,キョウトフ,キョウトシキタク,シチクヒガシタカナワチョウ,京都府,京都市北区,紫竹東高縄町
78266,6038202,キョウトフ,キョウトシキタク,シチクヒガシモモノモトチョウ,京都府,京都市北区,紫竹東桃ノ本町
78267,6038201,キョウトフ,キョウトシキタク,シチクモモノモトチョウ,京都府,京都市北区,紫竹桃ノ本町
78268,6038139,キョウトフ,キョウトシキタク,ジョウゼンジモンゼンチョウ,京都府,京都市北区,上善寺門前町
78269,6038146,キョウトフ,キョウトシキタク,シンゴリョウグチチョウ,京都府,京都市北区,新御霊口町
78270,6010111,キョウトフ,キョウトシキタク,スギサカキタオ,京都府,京都市北区,杉阪北尾
78271,6010113,キョウトフ,キョウトシキタク,スギサカトウフウチョウ,京都府,京都市北区,杉阪道風町
78272,6010112,キョウトフ,キョウトシキタク,スギサカミヤコチョウ,京都府,京都市北区,杉阪都町
78273,6038336,キョウトフ,キョウトシキタク,タイショウグンイチジョウチョウ,京都府,京都市北区,大将軍一条町
78274,6038332,キョウトフ,キョウトシキタク,タイショウグンカワバタチョウ,京都府,京都市北区,大将軍川端町
78275,6038335,キョウトフ,キョウトシキタク,タイショウグンサカタチョウ,京都府,京都市北区,大将軍坂田町
78276,6038334,キョウトフ,キョウトシキタク,タイショウグンニシタカツカサチョウ,京都府,京都市北区,大将軍西鷹司町
78277,6038331,キョウトフ,キョウトシキタク,タイショウグンニシマチ,京都府,京都市北区,大将軍西町
78278,6038333,キョウトフ,キョウトシキタク,タイショウグンヒガシタカツカサチョウ,京都府,京都市北区,大将軍東鷹司町
78279,6038337,キョウトフ,キョウトシキタク,タイショウグンミナミイチジョウチョウ,京都府,京都市北区,大将軍南一条町
78280,6038493,キョウトフ,キョウトシキタク,タカガミネオオタニチョウ,京都府,京都市北区,鷹峯大谷町
78281,6038446,キョウトフ,キョウトシキタク,タカガミネカミノチョウ,京都府,京都市北区,鷹峯上ノ町
78282,6038468,キョウトフ,キョウトシキタク,タカガミネキタタカガミネチョウ,京都府,京都市北区,鷹峯北鷹峯町
78283,6038447,キョウトフ,キョウトシキタク,タカガミネキノハタチョウ,京都府,京都市北区,鷹峯木ノ畑町
78284,6038448,キョウトフ,キョウトシキタク,タカガミネキュウドイチョウ,京都府,京都市北区,鷹峯旧土居町
78285,6038464,キョウトフ,キョウトシキタク,タカガミネクロモンチョウ,京都府,京都市北区,鷹峯黒門町
78286,6038466,キョウトフ,キョウトシキタク,タカガミネコウエツチョウ,京都府,京都市北区,鷹峯光悦町
78287,6038469,キョウトフ,キョウトシキタク,タカガミネセンゾクチョウ,京都府,京都市北区,鷹峯千束町
78288,6038465,キョウトフ,キョウトシキタク,タカガミネツチテンジョウチョウ,京都府,京都市北区,鷹峯土天井町
78289,6038492,キョウトフ,キョウトシキタク,タカガミネドウノニワチョウ,京都府,京都市北区,鷹峯堂ノ庭町
78290,6038445,キョウトフ,キョウトシキタク,タカガミネフジバヤシチョウ,京都府,京都市北区,鷹峯藤林町
78291,6038491,キョウトフ,キョウトシキタク,タカガミネホトケダニ,京都府,京都市北区,鷹峯仏谷
78292,6038494,キョウトフ,キョウトシキタク,タカガミネホリコシチョウ,京都府,京都市北区,鷹峯堀越町
78293,6038467,キョウトフ,キョウトシキタク,タカガミネミナミタカガミネチョウ,京都府,京都市北区,鷹峯南鷹峯町
78294,6038154,キョウトフ,キョウトシキタク,チョウジョウニシマチ,京都府,京都市北区,長乗西町
78295,6038153,キョウトフ,キョウトシキタク,チョウジョウヒガシマチ,京都府,京都市北区,長乗東町
78296,6038138,キョウトフ,キョウトシキタク,テンネイジモンゼンチョウ,京都府,京都市北区,天寧寺門前町
78297,6038346,キョウトフ,キョウトシキタク,トウジインキタマチ,京都府,京都市北区,等持院北町
78298,6038347,キョウトフ,キョウトシキタク,トウジインナカマチ,京都府,京都市北区,等持院中町
78299,6038354,キョウトフ,キョウトシキタク,トウジインニシマチ,京都府,京都市北区,等持院西町
78300,6038343,キョウトフ,キョウトシキタク,トウジインヒガシマチ,京都府,京都市北区,等持院東町
78301,6038344,キョウトフ,キョウトシキタク,トウジインミナミマチ,京都府,京都市北区,等持院南町
78302,6010125,キョウトフ,キョウトシキタク,ナカガワカワノボリ,京都府,京都市北区,中川川登
78303,6010122,キョウトフ,キョウトシキタク,ナカガワキタヤマチョウ,京都府,京都市北区,中川北山町
78304,6010124,キョウトフ,キョウトシキタク,ナカガワナカヤマ,京都府,京都市北区,中川中山
78305,6010123,キョウトフ,キョウトシキタク,ナカガワニシヤマ,京都府,京都市北区,中川西山
78306,6010121,キョウトフ,キョウトシキタク,ナカガワヒガシヤマ,京都府,京都市北区,中川東山
78307,6038804,キョウトフ,キョウトシキタク,ニシガモイノクチチョウ,京都府,京都市北区,西賀茂井ノ口町
78308,6038842,キョウトフ,キョウトシキタク,ニシガモイマハラチョウ,京都府,京都市北区,西賀茂今原町
78309,6038828,キョウトフ,キョウトシキタク,ニシガモオオクリチョウ,京都府,京都市北区,西賀茂大栗町
78310,6038813,キョウトフ,キョウトシキタク,ニシガモオオドグチチョウ,京都府,京都市北区,西賀茂大道口町
78311,6038844,キョウトフ,キョウトシキタク,ニシガモオオブケチョウ,京都府,京都市北区,西賀茂大深町
78312,6038807,キョウトフ,キョウトシキタク,ニシガモカエルガタニ,京都府,京都市北区,西賀茂蛙ケ谷
78313,6038821,キョウトフ,キョウトシキタク,ニシガモカキノキチョウ,京都府,京都市北区,西賀茂柿ノ木町
78314,6038852,キョウトフ,キョウトシキタク,ニシガモカサマツ,京都府,京都市北区,西賀茂笠松
78315,6038805,キョウトフ,キョウトシキタク,ニシガモカニガサカチョウ,京都府,京都市北区,西賀茂蟹ケ坂町
78316,6038822,キョウトフ,キョウトシキタク,ニシガモカノシタチョウ,京都府,京都市北区,西賀茂鹿ノ下町
78317,6038802,キョウトフ,キョウトシキタク,ニシガモカミショウダチョウ,京都府,京都市北区,西賀茂上庄田町
78318,6038817,キョウトフ,キョウトシキタク,ニシガモカワカミチョウ,京都府,京都市北区,西賀茂川上町
78319,6038841,キョウトフ,キョウトシキタク,ニシガモキタイマハラチョウ,京都府,京都市北区,西賀茂北今原町
78320,6038816,キョウトフ,キョウトシキタク,ニシガモキタカワカミチョウ,京都府,京都市北区,西賀茂北川上町
78321,6038847,キョウトフ,キョウトシキタク,ニシガモキタチンジュアンチョウ,京都府,京都市北区,西賀茂北鎮守菴町
78322,6038811,キョウトフ,キョウトシキタク,ニシガモキタヤマノモリチョウ,京都府,京都市北区,西賀茂北山ノ森町
78323,6038801,キョウトフ,キョウトシキタク,ニシガモシモショウダチョウ,京都府,京都市北区,西賀茂下庄田町
78324,6038853,キョウトフ,キョウトシキタク,ニシガモシロヤマ,京都府,京都市北区,西賀茂城山
78325,6038836,キョウトフ,キョウトシキタク,ニシガモジンコウインチョウ,京都府,京都市北区,西賀茂神光院町
78326,6038845,キョウトフ,キョウトシキタク,ニシガモスミヤシロチョウ,京都府,京都市北区,西賀茂角社町
78327,6038846,キョウトフ,キョウトシキタク,ニシガモチンジュアンチョウ,京都府,京都市北区,西賀茂鎮守菴町
78328,6038815,キョウトフ,キョウトシキタク,ニシガモナカカワカミチョウ,京都府,京都市北区,西賀茂中川上町
78329,6038854,キョウトフ,キョウトシキタク,ニシガモニシヒムロチョウ,京都府,京都市北区,西賀茂西氷室町
78330,6038823,キョウトフ,キョウトシキタク,ニシガモハリノキチョウ,京都府,京都市北区,西賀茂榿ノ木町
78331,6038803,キョウトフ,キョウトシキタク,ニシガモヒノクチチョウ,京都府,京都市北区,西賀茂樋ノ口町
78332,6038855,キョウトフ,キョウトシキタク,ニシガモヒムロチョウ,京都府,京都市北区,西賀茂氷室町
78333,6038848,キョウトフ,キョウトシキタク,ニシガモフネヤマ,京都府,京都市北区,西賀茂船山
78334,6038826,キョウトフ,キョウトシキタク,ニシガモボウノウシロチョウ,京都府,京都市北区,西賀茂坊ノ後町
78335,6038856,キョウトフ,キョウトシキタク,ニシガモホウライダニ,京都府,京都市北区,西賀茂蓬来谷
78336,6038825,キョウトフ,キョウトシキタク,ニシガモマルカワチョウ,京都府,京都市北区,西賀茂丸川町
78337,6038806,キョウトフ,キョウトシキタク,ニシガモマルミネ,京都府,京都市北区,西賀茂円峰
78338,6038827,キョウトフ,キョウトシキタク,ニシガモミズガキチョウ,京都府,京都市北区,西賀茂水垣町
78339,6038843,キョウトフ,キョウトシキタク,ニシガモミナミイマハラチョウ,京都府,京都市北区,西賀茂南今原町
78340,6038824,キョウトフ,キョウトシキタク,ニシガモミナミオオクリチョウ,京都府,京都市北区,西賀茂南大栗町
78341,6038814,キョウトフ,キョウトシキタク,ニシガモミナミカワカミチョウ,京都府,京都市北区,西賀茂南川上町
78342,6038812,キョウトフ,キョウトシキタク,ニシガモヤマノモリチョウ,京都府,京都市北区,西賀茂山ノ森町
78343,6038851,キョウトフ,キョウトシキタク,ニシガモヤリトギイワ,京都府,京都市北区,西賀茂鑓磨岩
78344,6038353,キョウトフ,キョウトシキタク,ヒラノカミハッチョウヤナギチョウ,京都府,京都市北区,平野上八丁柳町
78345,6038355,キョウトフ,キョウトシキタク,ヒラノカミヤナギチョウ,京都府,京都市北区,平野上柳町
78346,6038364,キョウトフ,キョウトシキタク,ヒラノサクラギチョウ,京都府,京都市北区,平野桜木町
78347,6038321,キョウトフ,キョウトシキタク,ヒラノトリイマエチョウ,京都府,京都市北区,平野鳥居前町
78348,6038345,キョウトフ,キョウトシキタク,ヒラノハッチョウヤナギチョウ,京都府,京都市北区,平野八丁柳町
